Link sản phẩm,Link hình ảnh,Tên sản phẩm,Giá,Thể loại,Loại sách,Kích thước,Số trang,Tác giả,Dịch giả,NXB,NPH,Barcode,Description
https://nhasachphuongnam.com/vi/the-gioi-anh-hung-cua-ba-ngoai.html,https://nhasachphuongnam.com/images/thumbnails/213/213/detailed/214/the-gioi-anh-hung-cua-ba-ngoai.jpg,Thế Giới Anh Hùng Của Bà Ngoại,139000,Văn Học,Bìa mềm,14.5 x 20.5 cm,312,Triệu Đinh,Mỡ,NXB Thế Giới,Vilove,978604779725,"HÌNH HÀI DẤU YÊU MANG TÊN “BÀ NGOẠI” Bà ngoại! “Bà hỏi tôi, kiếp sau con muốn làm gì. Tôi nói, con vẫn muốn được làm chính mình thôi ạ. Bà ngoại bảo, vậy bà vẫn làm bà ngoại của con thôi.” ......  “Đến một ngày hai bà cháu mình không gặp nhau nữa, con cũng đừng buồn nhé. Tôi cười nói, con nhất định sẽ rất buồn…” ...... Bởi vì có bà, mà tuổi thơ chúng ta trốn được những trận đòn đau. Bởi vì có bà, mà chúng ta hiểu được nhân, lễ, nghĩa, trí, tín. Bởi vì có bà, mà bữa cơm gia đình trở nên đầm ấm, đủ đầy thành viên. Tình yêu của bà không phải cưng chiều, mà là tình yêu thương vô tận. Bình yên ở nhà có bà nắm giữ, sóng gió ngoài kia có bà an ủi vỗ về. Đời người là vô thường, năm tháng có bà ở bên cũng chẳng còn bao lâu nữa. ...... Trên thế giới này, chúng ta sẽ quên mất những chuyện vụn vặt, cũng quên mất những thứ mình từng yêu thích như sinh mệnh, nhưng luôn có một người lặng lẽ ghi nhớ giúp chúng ta hết thảy. Đó là bà ngoại! Thế Giới Anh Hùng Của Bà Ngoại, nơi ta bắt gặp hình ảnh bà ngoại mình – anh hùng của mọi anh hùng trên thế giới này. "
https://nhasachphuongnam.com/vi/ngay-nang.html,https://nhasachphuongnam.com/images/thumbnails/213/213/detailed/214/ngay-nang.jpg,Ngày Nắng,98000,Văn Học,Bìa mềm,13 x 19 cm,208,Yasushi Kitagawa,Cao Xuân Mai,NXB Thế Giới,Shinebooks,893532500183,
https://nhasachphuongnam.com/vi/mua-he-cuoi-cung-noi-nay-co-cau.html,https://nhasachphuongnam.com/images/thumbnails/213/213/detailed/214/mua-he-cuoi-cung-noi-nay-co-cau.jpg,Mùa Hè Cuối Cùng Nơi Này Có Cậu,120000,Văn Học,Bìa mềm,14.5 x 20.5 cm,304,Yuki Natsuhara,Thúy Lương,NXB Thế Giới,Shinebooks,893532500187,"Hai cô cậu học sinh lớp mười hai Shizu và Riku là bạn thân từ thời thơ ấu, sống ở một thị trấn nhỏ nơi thôn quê. Trong thời gian cả hai đi học hè để ôn thi đại học, một người bạn thân khác là Yuta đang đi du học bất ngờ trở về. Shizu thầm thích Yuta đã lâu, cô rất xúc động khi gặp lại cậu sau một thời gian dài xa cách. Thế nhưng thời khắc hạnh phúc lại quá ngắn ngủi. Một tin tức gây chấn động về Yuta được công bố. Sự thật đau lòng được chính cậu nói ra là gì? “Ở vùng này, người ta coi đom đóm là linh hồn của người đã mất. Vào dịp lễ Vu Lan, người đã mất sẽ hóa thành đom đóm để quay trở về dương gian.” "
https://nhasachphuongnam.com/vi/mo-ve-bau-troi-do-tia.html,https://nhasachphuongnam.com/images/thumbnails/213/213/detailed/214/mo-ve-bau-troi-do-tia.jpg,Mơ Về Bầu Trời Đỏ Tía,119000,Văn Học,Bìa mềm,13 x 18 cm,264,Yui Yoshikawa,Hoàng Vân,NXB Thế Giới,AI Novel,978604779737,"“Tớ sẽ không quên cuộc gặp gỡ với cậu vào mùa thu ngắn ngủi năm ấy.” Chưa thể tiếp nhận được cái chết đột ngột của người bạn cùng lớp Miyazato, Akane đã liên tục mơ về những hồi ức khi ở bên cô. Cậu cứ giậm chân tại chỗ vì vừa phải đối mặt với những vấn đề của gia đình, vừa sống trong nỗi lo sợ sẽ thực sự mất đi Miyazato nếu thay đổi bản thân. Đây là cuốn tiểu thuyết về tuổi trẻ khắc họa những xung đột nội tâm của Akane, bao gồm tác phẩm đạt giải thưởng lớn NEO lần thứ nhất – Mơ Về Bầu Trời Đỏ Tía và ngoại truyện “Hamburg trong hồi ức”. ------ Trích đoạn: “So với buổi sáng và ban đêm, xế chiều là khoảng thời gian có thể cảm nhận rõ nhất mùi hương của mùa thu, đặc biệt là vào những ngày hoàng hôn tuyệt đẹp. Hôm ấy, một ngày hoàn toàn phù hợp với những tiêu chí trên, tôi đã vô số lần hít vào cái mùi hương của mùa thu để khi đông tới, xuân qua, hạ lại đến, tôi vẫn không quên mất; để khi bốn mùa quanh năm luân chuyển, tôi vẫn có thể nhớ đến mùi hương mùa thu mà tôi yêu; và để có thể hồi tưởng lại nụ cười và giọng nói mà tôi đã từng yêu của mẹ. Giờ mẹ không còn ở đây nữa. Mẹ đã biến mất cùng bố, bỏ lại tôi và Shun...” "
https://nhasachphuongnam.com/vi/ua-genz.html,https://nhasachphuongnam.com/images/thumbnails/213/213/detailed/214/ua-gen-z.jpg,Ủa? GenZ???,79000,Văn Học,Bìa mềm,10 x 12 cm,216,Đài Tiếng Nói GenZ,None,NXB Dân Trí,Deepbooks,978604331286,"Ủa? GenZ??? - Cuốn sách này dành cho thế hệ GenZ - Vẽ ra chân dung chân thực nhất về cá tính GenZ trong thời đại công nghệ số - Giải mã ngôn ngữ GenZ, khám phá những hot trend hàng đầu và kết nối những con người tiên phong tạo nên xu hướng  ------ Ủa / động từ/  Ủa theo nghĩa đen là cách nói thể hiện sự bất ngờ, ngỡ ngàng, không tin vào mắt mình. Còn đối với GenZ, nó đôi khi chỉ là một cách để chào hỏi. Nói tóm lại Ủa? GenZ??? là cuốn sách như một lời chào, mời bạn đến với thế giới có tất tần tật những hành động cộp mác GenZ như: - Khi GenZ gặp bế tắc thường không tìm cách giải quyết bế tắc đó mà họ lựa chọn ngồi 18 tiếng đồng hồ để viết status, đăng story, làm meme về việc bế tắc các vấn đề đang bế tắc. - Nhờ bạn thân quay story tạo 7749 kiểu canh góc mặt nhưng đăng lên lại kèm cap quay lén ngại ghê. - Khi mưa có thể nghỉ làm, nhưng vẫn có thể đi bộ xa nhà 100m nhận đơn shopee để khum lộ số tiền đã bỏ ra. - Không đọ lương mà đọ số người xem story. - Chấm công có thể quên nhưng luôn nhớ chấm tinh dầu mụn…. Gen Z đang là thế lực trẻ trung, năng động với những năng lượng khác biệt. Với bộ não sáng tạo không ngừng nghỉ, các bạn liên tục cho ra đời ra những điều mới lạ mang đậm dấu ấn. Nào là hệ ngôn ngữ riêng mà nếu không tra từ điển Gen Z chắc chắn các thế hệ ""người lớn"" sẽ đau đầu chóng mặt ngay. Hay đến những thói quen kỳ lạ cộp mác Gen Z khiến thế hệ Gen khác không thể nào hiểu nổi. Tất cả những điều trên đã tạo thành một cuốn sách khắc họa thế hệ trẻ vô cùng cá tính và thú vị. Nếu bạn có vô số những dấu hỏi chấm về GenZ? Với Ủa? GenZ??? bạn sẽ không còn cảm thấy lạ lẫm hay rơi vào những tình huống dở khóc dở cười khi tiếp cận với một GenZ đầy khác biệt.  Đặc biệt Ủa? GenZ??? được viết bởi admin fanpage Đài tiếng nói GenZ nơi chuyên chia sẻ những câu chuyện đời thường, đầy hài hước của các bạn trẻ gây bão mạng xã hội, mà bất kì dân chơi hệ “hóng hớt” nào nhất định không nên bỏ qua cuốn sách này.  "
https://nhasachphuongnam.com/vi/binh-an-ma-song.html,https://nhasachphuongnam.com/images/thumbnails/213/213/detailed/214/binh-an-ma-song.jpg,Bình An Mà Sống,99000,Kỹ Năng Sống,Bìa mềm,13 x 18 cm,200,Lưu Đình Long,None,NXB Thế Giới,Wavebooks,978604779712,"Tâm bình thế giới bình - Tâm an vạn sự an Một cuốn sách dành cho ai đang tìm kiếm bình an giữa đời sống. Niềm vui tự thân – một khái niệm không mới, nhưng nó luôn là trở ngại cực kỳ lớn với con người trong hành trình tìm ra hạnh phúc. Con người, phải có đau thương, tuyệt vọng, hoang mang… thì mới biết trân trọng từng vòng tay ấm, từng lời hỏi han, từng điểm tựa, từng sự tỉnh thức…Con người, kỳ thật, ai cũng phải đi qua những năm tháng bấu víu vào cảm xúc của người khác. Có người dựa vào người thân, bạn bè, có người dựa vào đám đông… cho đến ngày nào đó, khoảnh khắc nào đó, đột ngột lóe lên – sao không dựa vào chính mình, thân tâm của mình? Những câu chuyện trong Bình An Mà Sống đều quay về với nguồn cội tạo tác nên con người – chính là lòng yêu thương. Và trên hết, là lòng yêu thương chính mình, quay về với mình, với niềm vui tự thân… Cuốn sách này, đơn giản là một viên gạch để chúng ta có thể bắt đầu xây nên trong tâm trí mình một mái nhà bình an!  Bình An Mà Sống được phát hành bởi thương hiệu sách trẻ Wavebooks với sứ mệnhtrở thành người bạn đồng hành tin cậy trong quá trình phát triển kỹ năng và tâm hồn người Việt trẻ. "
https://nhasachphuongnam.com/vi/nha-trang-mua-dep-nhat.html,https://nhasachphuongnam.com/images/thumbnails/213/213/detailed/214/nha-trang-mua-dep-nhat.jpg,Nha Trang Mùa Đẹp Nhất,125000,Văn Học,Bìa mềm,14.5 x 20.5 cm,223,Đào Thị Thanh Tuyền,None,NXB Lao Động,Chibooks,893853812312,"Tập tản văn khắc họa nỗi nhớ của tác giả về quê nhà Nha Trang, nơi tác giả sinh ra và lớn lên bên cha mẹ, chòm xóm. Nha Trang in sâu trong trái tim và tâm trí của tác giả với biển mênh mang chân tình luôn an ủi, sẻ chia buồn vui sướng khổ của con người; với núi giăng tứ phía thách thức bàn chân ta khám phá; với những món ăn mang hồn quê xứ không nơi nào có được vị ấy, hương ấy; với những ""người muôn năm cũ""… Trích đoạn sách: Tôi về Nha Trang, ngắm hai chiếc giường, ký ức tràn về không thắng lại kịp. Tôi lần tay theo thành giường và miên man nhớ. Sáu mươi năm hơn cho tuổi của hai chiếc giường và sẽ lâu hơn nữa vì gỗ còn chắc chắn lắm. Nếu chiếc giường biết nói, nó sẽ kể lại cho tôi nghe đầy đủ những câu chuyện thời thơ ấu. Và, làm sao tôi biết được tâm sự của chúng lúc rời xa cho đến khi được đoàn tụ? (Trích đoạn “Chuyện hai cái giường”) Thời tuổi teen của con trai tôi gắn liền với beatbox cho đến khi cháu vào đại học và đã có một đêm diễn beatbox trên sân khấu của trường. Đam mê chỉ một thời. Tuổi trưởng thành, con trai tôi không còn say mê beatbox nữa. Bỏ lâu, thỉnh thoảng, cháu lại nói giọng có chút nuối tiếc: “Bây giờ hết cảm xúc để làm beatbox nữa rồi!” Một ngày, tôi giật mình khi nghe tiếng cháu hát, còn làm beatbox với những cử động tay sống động. Niềm vui vỡ òa. Tôi hiểu, mọi thứ qua đi, ngày mới sang trang mang đến cho con người nhiều hy vọng, đôi khi bắt đầu từ tiếng hát. (Trích đoạn “Tiếng hát”) Thông tin tác giả Đào Thị Thanh Tuyền Sinh ngày: 1/8/1959. Quê quán: Diên Khánh – Khánh Hòa. Hội viên Hội Văn học nghệ thuật tỉnh Khánh Hòa. Hiện sinh sống tại TP.HCM. Tác phẩm đã xuất bản: "
https://nhasachphuongnam.com/vi/cuoc-phieu-luu-ky-bi-phan-2-thanh-tuyet-son-phieu-luu-ky.html,https://nhasachphuongnam.com/images/thumbnails/213/213/detailed/214/cuoc-phieu-luu-ky-bi-phan-2-thanh-tuyet-son-phieu-luu-ky.jpg,Cuộc Phiêu Lưu Kỳ Bí - Phần 2: Thánh Tuyết Sơn Phiêu Lưu Ký,117000,Văn Học,Bìa mềm,14.5 x 20.5 cm,235,Lý Thất ThấtLý Vân Nhất,Nguyễn Việt Hoàng,NXB Lao Động,Chibooks,893853812314,"Vị thuốc thần bí cứu dân làng và giấc mơ bí ẩn Trong một lần bị quái thú truy đuổi quyết liệt đến núi Kỳ Liên, Lang Nha và Minh Không đã tình cờ phát hiện ngôi làng Đại Nguyệt nằm ẩn dật, cách ly với thế giới bên ngoài. Với vài ngày ngắn ngủi ở làng, hai bạn nhỏ cũng đã khám phá được bí ẩn của ngôi làng này, và cả nguyên nhân gây ra dịch bệnh mà dân làng phải chịu đựng. Với lòng quả cảm, kiên cường, Lang Nha và Minh Không cùng với cô bé tiểu y tiên Tuyết Kiến đã quyết định lên đường đi đến núi Thánh Tuyết tìm cho được vị thuốc thần bí để giúp dân làng qua cơn hiểm nguy, đồng thời cũng giúp Lang Nha khám phá ra bí ẩn trong giấc mơ của mình để giải cứu những tiểu yêu tinh hiền lành tại thung lũng yêu tinh. Nhưng trên đường đi, tên áo đen cầm đầu bọn quái thú dùng mọi thủ đoạn không ngừng ngăn cản ba bạn nhỏ đến được núi Thánh Tuyết nhằm thực hiện âm mưu của hắn. Âm mưu của tên áo đen là gì? Liệu Lang Nha, Minh Không và Tuyết Kiến có thể thực hiện được nhiệm vụ khó khăn này hay không? "
https://nhasachphuongnam.com/vi/cuoc-phieu-luu-ky-bi-phan-1-quyet-chien-linh-da-tu.html,https://nhasachphuongnam.com/images/thumbnails/213/213/detailed/214/cuoc-phieu-luu-ky-bi-phan-1-quyet-chien-linh-da-tu.jpg,Cuộc Phiêu Lưu Kỳ Bí - Phần 1: Quyết Chiến Linh Đà Tự,117000,Văn Học,Bìa mềm,14.5 x 20.5 cm,234,Lý Thất ThấtLý Vân Nhất,Nguyễn Việt Hoàng,NXB Lao Động,Chibooks,893853812313,"Nguồn sức mạnh bí ẩn của sợi dây chuyền răng sói Trong một lần dừng chân tại quán trọ nghỉ ngơi, Lang Nha và chú Diệp Phi đã đụng độ với quái thú rồng hai đầu, và chú Diệp Phi đã bị con quái thú đó bắt đi. Lang Nha quyết tâm đi tìm con quái thú để báo thù và đưa chú Diệp Phi trở về. Cùng với sự giúp đỡ của tiểu hòa thượng Minh Không, và vị trụ trì Minh Kính đại sư tại chùa Linh Đà, Lang Nha đã khám phá ra được bí ẩn của sợi dây chuyên răng sói do cha mẹ để lại, và cũng đã biết được căn nguyên của nguồn sức mạnh bên trong đó. Với nguồn sức mạnh mới mẻ do sợi dây chuyền răng sói gửi đến cho Lang Nha, và năng lực tịnh hóa mới dành cho Minh Không, hai cậu bé lại phải đương đầu với tên áo đen, cầm đầu lũ quái thú, luôn muốn sở hữu nguồn sức mạnh vô biên. Vậy tên áo đen đó là ai? Và tại sao hắn lại muốn sở hữu nguồn sức mạnh to lớn đó như vậy? Liệu Lang Nha và Minh Không có thành công giải cứu được chú Diệp Phi không? "
https://nhasachphuongnam.com/vi/combo-5-cuon-sai-gon-chuyen-doi-cua-pho.html,https://nhasachphuongnam.com/images/thumbnails/213/213/detailed/214/combo-5-cuon-sai-gon-chuyen-doi-cua-pho.jpg,Combo 5 cuốn Sài Gòn Chuyện Đời Của Phố,1318860,Văn Học,Bìa mềm,19 x 21 cm,None,Phạm Công Luận,None,NXB Hội Nhà VănNXB Văn Hóa - Văn Nghệ,Phương Nam Book,combo-saigon,"Combo 5 cuốn Sài Gòn Chuyện Đời Của Phố Sài Gòn, cũng như bất cứ thành phố nào trên thế gian, giấu trong lòng nó hàng ngàn ký ức. Có loại ký ức hiện hữu, chẳng hạn một bức tranh xưa, một tờ báo cũ, một món nữ trang; cũng có loại ký ức thuộc về tinh thần, chỉ có thể sống trong niềm thương nỗi nhớ của người hoài niệm. Mà dù là loại ký ức nào thì chúng cũng đang dần bị thất tán, lãng quên. Thật may, Sài Gòn còn có một người tình như Phạm Công Luận. ...Có thể nói Sài Gòn – Chuyện Đời Của Phố là một tác phẩm khảo cứu công phu, nghiêm túc, với rất nhiều tư liệu quý hiếm mà thậm chí thư viện hay bảo tàng quốc gia cũng không có được. Bên cạnh đó cuốn sách cũng có thể coi như một áng văn chương mềm mại, tinh tế và thâm trầm. Văn Phạm Công Luận trong Sài Gòn – Chuyện Đời Của Phố dường như hòa làm một với rêu phong. Độc giả đã quen lối văn hùng biện, triết luận của anh trong “Nếu biết trăm năm là hữu hạn”, “Những lối về ấu thơ”… khó có thể nhận ra anh trong cuốn sách này, nhưng thật ra anh luôn có ở đó. Những câu văn anh giấu mình, khiêm nhượng trước sự mênh mông của đời phố và đời người. "
